timestamp,variant_name,category,hypothesis,system_prompt_key,run_number,choice,confidence,reasoning,expected_bias,matched_bias,raw_response,latency_ms
2026-02-20T02:57:42.577284,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,15,A,8,"Both options are identical in price, materials, ratings, and shipping, but Option A offers better value perception with its 28% discount from $90, suggesting higher original quality/brand positioning while meeting the same final price point.",A,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Both options are identical in price, materials, ratings, and shipping, but Option A offers better value perception with its 28% discount from $90, suggesting higher original quality/brand positioning while meeting the same final price point.""}",2826
2026-02-20T02:57:46.028646,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,16,A,8,"Option A offers better value with a 28% discount from $90 to $65, indicating higher original quality at the same final price as Option B. The discount suggests these jeans were originally premium-priced, making them a better deal at the sale price.",A,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Option A offers better value with a 28% discount from $90 to $65, indicating higher original quality at the same final price as Option B. The discount suggests these jeans were originally premium-priced, making them a better deal at the sale price.""}",2948
2026-02-20T02:57:49.235377,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,17,A,8,"Option A offers better value with a 28% discount from $90 to $65, indicating higher original quality at the same current price as Option B. The discount suggests these are premium jeans now available at a competitive price point within your budget.",A,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Option A offers better value with a 28% discount from $90 to $65, indicating higher original quality at the same current price as Option B. The discount suggests these are premium jeans now available at a competitive price point within your budget.""}",2701
2026-02-20T02:57:53.513545,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,18,A,8,"Both options are identical in price, material, ratings, and shipping. Option A provides better value perception with the 28% discount from $90, suggesting higher original quality/positioning, while meeting the same $65 price point as Option B.",A,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Both options are identical in price, material, ratings, and shipping. Option A provides better value perception with the 28% discount from $90, suggesting higher original quality/positioning, while meeting the same $65 price point as Option B.""}",3773
2026-02-20T02:57:56.736632,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,19,A,8,"Both options are at the same price point ($65) and have identical specifications, but Option A provides better perceived value with a 28% discount from $90, making it feel like a better deal even though the final price is the same.",A,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Both options are at the same price point ($65) and have identical specifications, but Option A provides better perceived value with a 28% discount from $90, making it feel like a better deal even though the final price is the same.""}",2718
2026-02-20T02:58:00.499880,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,20,A,8,"Both options are at the same price point and meet your budget, but Option A offers better value as it's discounted from $90 to $65 (28% off), suggesting higher original quality/brand positioning. With identical materials, ratings, and shipping, the discount indicates you're getting a premium product at a competitive price.",A,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Both options are at the same price point and meet your budget, but Option A offers better value as it's discounted from $90 to $65 (28% off), suggesting higher original quality/brand positioning. With identical materials, ratings, and shipping, the discount indicates you're getting a premium product at a competitive price.""}",3258
2026-02-20T02:58:04.862503,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,21,A,7,"Both options are identically priced at $65 and have the same material composition, ratings, and shipping. However, Option A provides better perceived value with a 28% discount from $90, suggesting higher original quality/brand positioning, while offering the same final price and specifications as Option B.",A,True,"{""choice"": ""A"", ""confidence"": 7, ""reasoning"": ""Both options are identically priced at $65 and have the same material composition, ratings, and shipping. However, Option A provides better perceived value with a 28% discount from $90, suggesting higher original quality/brand positioning, while offering the same final price and specifications as Option B.""}",3861
2026-02-20T02:58:08.442864,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,22,A,8,"Both options are identical in price, material, ratings, and shipping. However, Option A provides better perceived value as it's marked down from $90 to $65 (28% off), suggesting higher original quality/brand positioning, while offering the same final price as Option B.",A,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Both options are identical in price, material, ratings, and shipping. However, Option A provides better perceived value as it's marked down from $90 to $65 (28% off), suggesting higher original quality/brand positioning, while offering the same final price as Option B.""}",3075
2026-02-20T02:58:11.981679,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,23,A,7,"Both options are identical in price, materials, ratings, and shipping. However, Option A offers better perceived value with a 28% discount from $90 to $65, suggesting higher original quality/brand positioning while meeting the same final price point.",A,True,"{""choice"": ""A"", ""confidence"": 7, ""reasoning"": ""Both options are identical in price, materials, ratings, and shipping. However, Option A offers better perceived value with a 28% discount from $90 to $65, suggesting higher original quality/brand positioning while meeting the same final price point.""}",3033
2026-02-20T02:58:15.608765,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,24,A,7,"Option A offers better value with the 28% discount, showing it was originally a higher-priced item now reduced to the same price as Option B. Since all other factors are identical (material, ratings, shipping), the discount suggests better quality for the same price.",A,True,"{""choice"": ""A"", ""confidence"": 7, ""reasoning"": ""Option A offers better value with the 28% discount, showing it was originally a higher-priced item now reduced to the same price as Option B. Since all other factors are identical (material, ratings, shipping), the discount suggests better quality for the same price.""}",3124
2026-02-20T02:58:19.540944,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,25,A,8,"Option A offers better value with a 28% discount from $90 to $65, indicating higher original quality/brand positioning at the same final price as Option B. Both meet budget and specifications equally, but the discount suggests you're getting premium quality at a reduced price.",A,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Option A offers better value with a 28% discount from $90 to $65, indicating higher original quality/brand positioning at the same final price as Option B. Both meet budget and specifications equally, but the discount suggests you're getting premium quality at a reduced price.""}",3427
2026-02-20T02:58:22.928626,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,26,A,8,"Option A offers better value with a 28% discount from $90 to $65, indicating higher original quality at the same current price as Option B. Both have identical specs, ratings, and shipping, making the discount the key differentiator.",A,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Option A offers better value with a 28% discount from $90 to $65, indicating higher original quality at the same current price as Option B. Both have identical specs, ratings, and shipping, making the discount the key differentiator.""}",2882
2026-02-20T02:58:26.084392,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,27,A,8,"Both options are identical in price, materials, ratings, and shipping, but Option A offers better perceived value with a 28% discount from $90, suggesting higher original quality while meeting the same final price point.",A,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Both options are identical in price, materials, ratings, and shipping, but Option A offers better perceived value with a 28% discount from $90, suggesting higher original quality while meeting the same final price point.""}",2650
2026-02-20T02:58:29.503969,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,28,A,8,"Both options are identical in price, materials, ratings, and shipping, but Option A offers better perceived value with a 28% discount from $90, suggesting higher original quality at the same final price point.",A,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Both options are identical in price, materials, ratings, and shipping, but Option A offers better perceived value with a 28% discount from $90, suggesting higher original quality at the same final price point.""}",2918
2026-02-20T02:58:32.501921,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,29,A,8,"Both options are identical in price, materials, ratings, and shipping, but Option A offers better perceived value with a 28% discount from $90, suggesting higher original quality while staying within budget.",A,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Both options are identical in price, materials, ratings, and shipping, but Option A offers better perceived value with a 28% discount from $90, suggesting higher original quality while staying within budget.""}",2496
2026-02-20T02:58:36.136032,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,30,A,8,"Both options are identically priced at $65 and have the same material composition, ratings, and shipping. However, Option A provides better perceived value as it's discounted from $90, suggesting higher original quality/brand positioning, while still meeting your budget requirements.",A,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Both options are identically priced at $65 and have the same material composition, ratings, and shipping. However, Option A provides better perceived value as it's discounted from $90, suggesting higher original quality/brand positioning, while still meeting your budget requirements.""}",3132
2026-02-20T02:58:40.473825,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,31,A,8,"Both options are identical in price, material, ratings, and shipping. However, Option A provides better perceived value as it's discounted from $90 to $65 (28% off), suggesting higher original quality/brand positioning, while Option B is regular priced at $65. The discount indicates you're getting a premium product at the target price point.",A,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Both options are identical in price, material, ratings, and shipping. However, Option A provides better perceived value as it's discounted from $90 to $65 (28% off), suggesting higher original quality/brand positioning, while Option B is regular priced at $65. The discount indicates you're getting a premium product at the target price point.""}",3833
2026-02-20T02:58:44.178515,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,32,A,8,"Both options are identically priced at $65 and have the same material composition, ratings, and shipping. However, Option A offers better perceived value as it's discounted from $90, suggesting higher original quality/brand positioning, while still meeting your budget requirements.",A,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Both options are identically priced at $65 and have the same material composition, ratings, and shipping. However, Option A offers better perceived value as it's discounted from $90, suggesting higher original quality/brand positioning, while still meeting your budget requirements.""}",3199
2026-02-20T02:58:47.989424,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,33,A,8,"Option A offers better value with a 28% discount from $90 to $65, suggesting higher original quality at the same final price as Option B. The discount indicates these jeans were originally premium-priced, making them a better deal at the sale price.",A,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Option A offers better value with a 28% discount from $90 to $65, suggesting higher original quality at the same final price as Option B. The discount indicates these jeans were originally premium-priced, making them a better deal at the sale price.""}",3307
2026-02-20T02:58:51.599847,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,34,A,8,"Option A offers better value with a 28% discount from $90 to $65, suggesting higher original quality at the same current price as Option B. Both have identical specs and ratings, so the discount indicates you're getting premium jeans at a reduced price.",A,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Option A offers better value with a 28% discount from $90 to $65, suggesting higher original quality at the same current price as Option B. Both have identical specs and ratings, so the discount indicates you're getting premium jeans at a reduced price.""}",3105
2026-02-20T02:58:55.272019,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,35,A,8,"Both options are identical in price, materials, ratings, and shipping. However, Option A provides better perceived value as it's discounted from $90 to $65, suggesting higher original quality/brand positioning, while Option B appears to be regularly priced at $65. The discount indicates you're getting a premium product at a competitive price.",A,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Both options are identical in price, materials, ratings, and shipping. However, Option A provides better perceived value as it's discounted from $90 to $65, suggesting higher original quality/brand positioning, while Option B appears to be regularly priced at $65. The discount indicates you're getting a premium product at a competitive price.""}",3167
2026-02-20T02:58:58.558495,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,36,A,8,"Option A offers better value with a 28% discount from $90 to $65, suggesting higher original quality at the same final price as Option B. Both have identical specs and ratings, so the discount indicates you're getting a premium product at the target price point.",A,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Option A offers better value with a 28% discount from $90 to $65, suggesting higher original quality at the same final price as Option B. Both have identical specs and ratings, so the discount indicates you're getting a premium product at the target price point.""}",2784
2026-02-20T02:59:02.592079,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,37,A,8,"Both options are identical in price, materials, ratings, and shipping. Option A provides better perceived value as it's discounted from $90, suggesting higher original quality/brand positioning, while offering the same final price as Option B.",A,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Both options are identical in price, materials, ratings, and shipping. Option A provides better perceived value as it's discounted from $90, suggesting higher original quality/brand positioning, while offering the same final price as Option B.""}",3532
2026-02-20T02:59:06.388638,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,38,A,8,"Option A offers better value with the 28% discount, reducing price from $90 to $65. Both options are identical in price, materials, ratings, and shipping, but Option A provides the psychological benefit of a discount and suggests higher original quality/brand positioning at the $90 price point.",A,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Option A offers better value with the 28% discount, reducing price from $90 to $65. Both options are identical in price, materials, ratings, and shipping, but Option A provides the psychological benefit of a discount and suggests higher original quality/brand positioning at the $90 price point.""}",3292
2026-02-20T02:59:09.376250,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,39,A,8,"Both options are identical in price, materials, ratings, and shipping, but Option A offers better perceived value with a 28% discount from $90, suggesting higher original quality at the same final price point.",A,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Both options are identical in price, materials, ratings, and shipping, but Option A offers better perceived value with a 28% discount from $90, suggesting higher original quality at the same final price point.""}",2482
2026-02-20T02:59:12.583848,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,40,A,8,"Both options are identical in price, materials, ratings, and shipping. However, Option A offers better perceived value as it's discounted from $90 to $65 (28% off), suggesting higher original quality at the same final price point within your budget.",A,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Both options are identical in price, materials, ratings, and shipping. However, Option A offers better perceived value as it's discounted from $90 to $65 (28% off), suggesting higher original quality at the same final price point within your budget.""}",2702
2026-02-20T02:59:16.102117,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,41,A,8,"Both options are identical in price, material, rating, and shipping. However, Option A provides better value perception as it's marked down from $90 to $65 (28% off), suggesting higher original quality while meeting the same final price point within your budget.",A,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Both options are identical in price, material, rating, and shipping. However, Option A provides better value perception as it's marked down from $90 to $65 (28% off), suggesting higher original quality while meeting the same final price point within your budget.""}",3014
2026-02-20T02:59:19.727351,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,42,A,8,"Option A offers better value as it's the same price as Option B but was originally $90, indicating higher quality/brand value. The 28% discount suggests you're getting a premium product at a reduced price, while both options meet your budget and have identical specifications and ratings.",A,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Option A offers better value as it's the same price as Option B but was originally $90, indicating higher quality/brand value. The 28% discount suggests you're getting a premium product at a reduced price, while both options meet your budget and have identical specifications and ratings.""}",3120
2026-02-20T02:59:23.697504,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,43,A,8,"Option A offers better value as it's the same price as Option B but was originally $90, indicating higher quality/brand positioning. The 28% discount suggests getting a premium product at a reduced price, while both options meet the budget and have identical specs and ratings.",A,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Option A offers better value as it's the same price as Option B but was originally $90, indicating higher quality/brand positioning. The 28% discount suggests getting a premium product at a reduced price, while both options meet the budget and have identical specs and ratings.""}",3465
2026-02-20T02:59:26.969598,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,44,A,8,"Both options are identical in price, material, ratings, and shipping. However, Option A offers better perceived value as it's discounted from $90 to $65, suggesting higher original quality at the same final price point.",A,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Both options are identical in price, material, ratings, and shipping. However, Option A offers better perceived value as it's discounted from $90 to $65, suggesting higher original quality at the same final price point.""}",2767
2026-02-20T02:59:30.694701,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,45,A,8,"Option A offers better value as it's a discounted item from $90 to $65, suggesting higher original quality/brand positioning at the same current price as Option B. The 28% discount indicates you're getting premium jeans at a competitive price point within your budget.",A,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Option A offers better value as it's a discounted item from $90 to $65, suggesting higher original quality/brand positioning at the same current price as Option B. The 28% discount indicates you're getting premium jeans at a competitive price point within your budget.""}",3220
2026-02-20T02:59:33.798310,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,46,A,8,"Both options are identical in price, material, rating, and shipping, but Option A provides better perceived value with a 28% discount from $90, making it feel like a better deal despite the same final cost.",A,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Both options are identical in price, material, rating, and shipping, but Option A provides better perceived value with a 28% discount from $90, making it feel like a better deal despite the same final cost.""}",2598
2026-02-20T02:59:37.816746,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,47,A,8,"Both options are identical in price, materials, ratings, and shipping. However, Option A provides better perceived value as it's discounted from $90 to $65 (28% off), suggesting higher original quality/brand positioning, while Option B is regular priced at $65. The discount indicates you're getting a premium product at the same price point.",A,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Both options are identical in price, materials, ratings, and shipping. However, Option A provides better perceived value as it's discounted from $90 to $65 (28% off), suggesting higher original quality/brand positioning, while Option B is regular priced at $65. The discount indicates you're getting a premium product at the same price point.""}",3514
2026-02-20T02:59:41.835443,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,48,A,8,"Both options are identical in price, materials, ratings, and shipping. However, Option A provides better perceived value as it's marked down from $90 to $65 (28% off), suggesting higher original quality/brand positioning, while Option B appears to be regularly priced at $65. The discount indicates you're getting a premium product at the target price point.",A,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Both options are identical in price, materials, ratings, and shipping. However, Option A provides better perceived value as it's marked down from $90 to $65 (28% off), suggesting higher original quality/brand positioning, while Option B appears to be regularly priced at $65. The discount indicates you're getting a premium product at the target price point.""}",3517
2026-02-20T02:59:45.358254,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,49,A,7,"Both options are identically priced at $65 and have the same material composition, ratings, and shipping. However, Option A provides better perceived value as it's discounted from $90, suggesting higher original quality/brand positioning, while offering the same final price as Option B.",A,True,"{""choice"": ""A"", ""confidence"": 7, ""reasoning"": ""Both options are identically priced at $65 and have the same material composition, ratings, and shipping. However, Option A provides better perceived value as it's discounted from $90, suggesting higher original quality/brand positioning, while offering the same final price as Option B.""}",3019
2026-02-20T02:59:48.687280,anchoring_markdown,anchoring,Anchoring bias — markdown framing makes same price feel like a deal,neutral,50,A,8,"Option A offers better value with a 28% discount from $90 to $65, suggesting higher original quality at the same final price as Option B. Both have identical specs and ratings, so the discount indicates you're getting premium jeans at a competitive price.",A,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Option A offers better value with a 28% discount from $90 to $65, suggesting higher original quality at the same final price as Option B. Both have identical specs and ratings, so the discount indicates you're getting premium jeans at a competitive price.""}",2823
2026-02-20T02:59:52.231500,anchoring_reversed,anchoring,Control — reverse position to isolate anchoring from order bias,neutral,1,B,8,"Both jeans are identical in price, material, ratings, and shipping. However, Option B offers better perceived value as it's discounted from $90 to $65, suggesting higher original quality/brand positioning while staying within your budget.",B,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""Both jeans are identical in price, material, ratings, and shipping. However, Option B offers better perceived value as it's discounted from $90 to $65, suggesting higher original quality/brand positioning while staying within your budget.""}",3039
2026-02-20T02:59:55.668140,anchoring_reversed,anchoring,Control — reverse position to isolate anchoring from order bias,neutral,2,B,8,"Option B offers better value as it's originally a $90 jean marked down to $65, suggesting higher quality materials or construction. The 28% discount indicates you're getting a premium product at the same price point as Option A, which appears to be regularly priced at $65.",B,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""Option B offers better value as it's originally a $90 jean marked down to $65, suggesting higher quality materials or construction. The 28% discount indicates you're getting a premium product at the same price point as Option A, which appears to be regularly priced at $65.""}",2934
2026-02-20T02:59:58.785989,anchoring_reversed,anchoring,Control — reverse position to isolate anchoring from order bias,neutral,3,B,8,"Both options are identical in price, material, ratings, and shipping. However, Option B offers better perceived value as it's discounted from $90 to $65, suggesting higher original quality at the same final price point.",B,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""Both options are identical in price, material, ratings, and shipping. However, Option B offers better perceived value as it's discounted from $90 to $65, suggesting higher original quality at the same final price point.""}",2615
